location_x,location_y,power_of_shot,knockout_match,game_season,distance_of_shot,is_goal,area_of_shot,shot_basics,range_of_shot,date_of_game,home/away,shot_id_number,lat/lng,type_of_shot,match_id,remaining_time
0.0,0.0,4.0,0.0,2002-03,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,11-03-2003,MANU @ CHI,4600.0,"41.845137, -87.660450",shot - 4,20200917,9.5
108.0,138.0,4.0,0.0,2002-03,37.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,11-03-2003,MANU @ CHI,4601.0,"41.845137, -87.660450",shot - 3,20200917,5.466666666666667
-71.0,46.0,4.0,0.0,2002-03,28.0,1.0,Left Side(L),Goal Line,8-16 ft.,11-03-2003,MANU @ CHI,4602.0,"41.845137, -87.660450",shot - 3,20200917,3.0166666666666666
171.0,183.0,4.0,0.0,2002-03,45.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,11-03-2003,MANU @ CHI,4603.0,"41.845137, -87.660450",shot - 3,20200917,1.1666666666666667
133.0,64.0,4.0,0.0,2002-03,34.0,0.0,Right Side(R),Mid Range,8-16 ft.,11-03-2003,MANU @ CHI,4604.0,"41.845137, -87.660450",shot - 53,20200917,0.45
-110.0,232.0,1.0,0.0,2002-03,45.0,1.0,Left Side Center(LC),Penalty Spot,24+ ft.,12-03-2003,MANU @ DET,4605.0,"42.379455, -83.115635",shot - 3,20200925,9.916666666666666
0.0,0.0,1.0,0.0,2002-03,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,12-03-2003,MANU @ DET,4606.0,"42.379455, -83.115635",shot - 39,20200925,9.483333333333333
0.0,0.0,1.0,0.0,2002-03,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,12-03-2003,MANU @ DET,4607.0,"42.379455, -83.115635",shot - 39,20200925,9.35
98.0,250.0,1.0,0.0,2002-03,46.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,12-03-2003,MANU @ DET,4608.0,"42.379455, -83.115635",shot - 3,20200925,8.666666666666666
-159.0,38.0,1.0,0.0,2002-03,36.0,1.0,Left Side(L),Mid Range,16-24 ft.,12-03-2003,MANU @ DET,4609.0,"42.379455, -83.115635",shot - 3,20200925,6.533333333333333
-164.0,20.0,1.0,0.0,2002-03,36.0,1.0,Left Side(L),Mid Range,16-24 ft.,12-03-2003,MANU @ DET,4611.0,"42.379455, -83.115635",shot - 36,20200925,1.05
-194.0,2.0,1.0,0.0,2002-03,39.0,1.0,Left Side(L),Mid Range,16-24 ft.,12-03-2003,MANU @ DET,4612.0,"42.379455, -83.115635",shot - 1,20200925,0.6166666666666667
158.0,69.0,2.0,0.0,2002-03,37.0,0.0,Right Side(R),Mid Range,16-24 ft.,12-03-2003,MANU @ DET,4613.0,"42.379455, -83.115635",shot - 3,20200925,11.666666666666666
0.0,0.0,3.0,0.0,2002-03,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,12-03-2003,MANU @ DET,4618.0,"42.379455, -83.115635",shot - 39,20200925,9.266666666666667
-16.0,146.0,3.0,0.0,2002-03,34.0,0.0,Center(C),Mid Range,8-16 ft.,12-03-2003,MANU @ DET,4621.0,"42.379455, -83.115635",shot - 11,20200925,3.25
156.0,51.0,4.0,0.0,2002-03,36.0,0.0,Right Side(R),Mid Range,16-24 ft.,12-03-2003,MANU @ DET,4622.0,"42.379455, -83.115635",shot - 3,20200925,10.85
156.0,12.0,4.0,0.0,2002-03,35.0,0.0,Right Side(R),Mid Range,8-16 ft.,12-03-2003,MANU @ DET,4623.0,"42.379455, -83.115635",shot - 19,20200925,10.116666666666667
131.0,49.0,4.0,0.0,2002-03,33.0,0.0,Right Side(R),Mid Range,8-16 ft.,12-03-2003,MANU @ DET,4624.0,"42.379455, -83.115635",shot - 3,20200925,9.366666666666667
103.0,20.0,4.0,0.0,2002-03,30.0,0.0,Right Side(R),Mid Range,8-16 ft.,12-03-2003,MANU @ DET,4627.0,"42.379455, -83.115635",shot - 6,20200925,2.85
-177.0,109.0,1.0,0.0,2002-03,40.0,0.0,Left Side(L),Mid Range,16-24 ft.,14-03-2003,MANU @ MIN,4628.0,"46.667324, -94.419250",shot - 3,20200938,11.75
125.0,-13.0,1.0,0.0,2002-03,32.0,0.0,Right Side(R),Mid Range,8-16 ft.,14-03-2003,MANU @ MIN,4629.0,"46.667324, -94.419250",shot - 3,20200938,10.633333333333333
46.0,72.0,1.0,0.0,2002-03,28.0,0.0,Right Side(R),Goal Line,8-16 ft.,14-03-2003,MANU @ MIN,4630.0,"46.667324, -94.419250",shot - 8,20200938,8.533333333333333
-171.0,7.0,1.0,0.0,2002-03,37.0,0.0,Left Side(L),Mid Range,16-24 ft.,14-03-2003,MANU @ MIN,4631.0,"46.667324, -94.419250",shot - 41,20200938,8.3
-59.0,68.0,1.0,0.0,2002-03,28.0,1.0,Left Side(L),Goal Line,8-16 ft.,14-03-2003,MANU @ MIN,4632.0,"46.667324, -94.419250",shot - 36,20200938,6.266666666666667
-156.0,130.0,1.0,0.0,2002-03,40.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,14-03-2003,MANU @ MIN,4633.0,"46.667324, -94.419250",shot - 5,20200938,4.133333333333334
0.0,0.0,1.0,0.0,2002-03,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,14-03-2003,MANU @ MIN,4634.0,"46.667324, -94.419250",shot - 39,20200938,3.8666666666666667
0.0,112.0,1.0,0.0,2002-03,37.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,14-03-2003,MANU @ MIN,4637.0,"46.667324, -94.419250",shot - 24,20200938,1.5666666666666667
-192.0,191.0,1.0,0.0,2002-03,47.0,0.0,Left Side Center(LC),Penalty Spot,24+ ft.,14-03-2003,MANU @ MIN,4638.0,"46.667324, -94.419250",shot - 3,20200938,0.5833333333333334
-163.0,112.0,2.0,0.0,2002-03,39.0,1.0,Left Side(L),Mid Range,16-24 ft.,14-03-2003,MANU @ MIN,4639.0,"46.667324, -94.419250",shot - 44,20200938,1.3166666666666667
136.0,-8.0,2.0,0.0,2002-03,33.0,0.0,Right Side(R),Mid Range,8-16 ft.,14-03-2003,MANU @ MIN,4640.0,"46.667324, -94.419250",shot - 3,20200938,2.1130933333333335
181.0,10.0,3.0,0.0,2002-03,38.0,0.0,Right Side(R),Mid Range,16-24 ft.,14-03-2003,MANU @ MIN,4642.0,"46.667324, -94.419250",shot - 23,20200938,8.566666666666666
115.0,20.0,3.0,0.0,2002-03,31.0,0.0,Right Side(R),Mid Range,8-16 ft.,14-03-2003,MANU @ MIN,4643.0,"46.667324, -94.419250",shot - 3,20200938,8.466666666666667
-154.0,117.0,3.0,0.0,2002-03,39.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,14-03-2003,MANU @ MIN,4644.0,"46.667324, -94.419250",shot - 10,20200938,5.65
-16.0,0.0,3.0,0.0,2002-03,45.0,1.0,Center(C),Penalty Spot,Less Than 8 ft.,14-03-2003,MANU @ MIN,4645.0,"46.667324, -94.419250",shot - 2,20200938,5.183333333333334
136.0,133.0,4.0,0.0,2002-03,39.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,14-03-2003,MANU @ MIN,4646.0,"46.667324, -94.419250",shot - 45,20200938,10.85
-182.0,74.0,4.0,0.0,2002-03,39.0,1.0,Left Side(L),Mid Range,16-24 ft.,14-03-2003,MANU @ MIN,4648.0,"46.667324, -94.419250",shot - 43,20200938,7.366666666666666
0.0,0.0,4.0,0.0,2002-03,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,14-03-2003,MANU @ MIN,4649.0,"46.667324, -94.419250",shot - 4,20200938,5.533333333333333
-102.0,82.0,4.0,0.0,2002-03,33.0,1.0,Left Side(L),Mid Range,8-16 ft.,14-03-2003,MANU @ MIN,4651.0,"46.667324, -94.419250",shot - 44,20200938,1.8166666666666667
-128.0,176.0,1.0,0.0,2002-03,41.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,15-03-2003,MANU @ MIL,4652.0,"43.062206, -87.944754",shot - 36,20200946,7.6
-136.0,110.0,1.0,0.0,2002-03,37.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,15-03-2003,MANU @ MIL,4654.0,"43.062206, -87.944754",shot - 3,20200946,3.3
112.0,-14.0,2.0,0.0,2002-03,31.0,0.0,Right Side(R),Mid Range,8-16 ft.,15-03-2003,MANU @ MIL,4655.0,"43.062206, -87.944754",shot - 24,20200946,8.633333333333333
80.0,10.0,2.0,0.0,2002-03,28.0,1.0,Right Side(R),Goal Line,8-16 ft.,15-03-2003,MANU @ MIL,4656.0,"43.062206, -87.944754",shot - 36,20200946,3.0
-205.0,153.0,2.0,0.0,2002-03,45.0,0.0,Left Side Center(LC),Penalty Spot,24+ ft.,15-03-2003,MANU @ MIL,4657.0,"43.062206, -87.944754",shot - 3,20200946,0.06666666666666667
-141.0,31.0,3.0,0.0,2002-03,34.0,0.0,Left Side(L),Mid Range,8-16 ft.,15-03-2003,MANU @ MIL,4659.0,"43.062206, -87.944754",shot - 3,20200946,7.1
-110.0,176.0,3.0,0.0,2002-03,40.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,15-03-2003,MANU @ MIL,4661.0,"43.062206, -87.944754",shot - 3,20200946,3.8333333333333335
0.0,0.0,3.0,0.0,2002-03,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,15-03-2003,MANU @ MIL,4662.0,"43.062206, -87.944754",shot - 4,20200946,1.6
171.0,35.0,4.0,0.0,2002-03,37.0,1.0,Right Side(R),Mid Range,16-24 ft.,15-03-2003,MANU @ MIL,4663.0,"43.062206, -87.944754",shot - 45,20200946,11.783333333333333
235.0,114.0,4.0,0.0,2002-03,46.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,15-03-2003,MANU @ MIL,4664.0,"43.062206, -87.944754",shot - 10,20200946,11.016666666666667
156.0,158.0,1.0,0.0,2002-03,42.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,17-03-2003,MANU @ LAC,4666.0,"34.189593, -118.471724",shot - 25,20200960,8.183333333333334
-57.0,197.0,1.0,0.0,2002-03,40.0,0.0,Center(C),Mid Range,16-24 ft.,17-03-2003,MANU @ LAC,4667.0,"34.189593, -118.471724",shot - 3,20200960,2.8333333333333335
0.0,0.0,2.0,0.0,2002-03,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,17-03-2003,MANU @ LAC,4671.0,"34.189593, -118.471724",shot - 4,20200960,2.9333333333333336
38.0,63.0,2.0,0.0,2002-03,27.0,0.0,Center(C),Goal Line,Less Than 8 ft.,17-03-2003,MANU @ LAC,4672.0,"34.189593, -118.471724",shot - 3,20200960,1.5833333333333335
-23.0,268.0,3.0,0.0,2002-03,46.0,0.0,Center(C),Penalty Spot,24+ ft.,17-03-2003,MANU @ LAC,4673.0,"34.189593, -118.471724",shot - 50,20200960,11.433333333333334
133.0,158.0,4.0,0.0,2002-03,40.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,17-03-2003,MANU @ LAC,4677.0,"34.189593, -118.471724",shot - 3,20200960,11.75
164.0,18.0,4.0,0.0,2002-03,36.0,1.0,Right Side(R),Mid Range,16-24 ft.,17-03-2003,MANU @ LAC,4681.0,"34.189593, -118.471724",shot - 31,20200960,2.9333333333333336
158.0,-6.0,1.0,0.0,2002-03,35.0,0.0,Right Side(R),Mid Range,8-16 ft.,20-03-2003,MANU @ SAC,4682.0,"38.567296, -121.456638",shot - 3,20200983,11.016666666666667
181.0,12.0,1.0,0.0,2002-03,38.0,0.0,Right Side(R),Mid Range,16-24 ft.,20-03-2003,MANU @ SAC,4683.0,"38.567296, -121.456638",shot - 15,20200983,8.216666666666667
0.0,0.0,1.0,0.0,2002-03,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,20-03-2003,MANU @ SAC,4684.0,"38.567296, -121.456638",shot - 49,20200983,8.133333333333333
-75.0,17.0,1.0,0.0,2002-03,27.0,0.0,Center(C),Goal Line,Less Than 8 ft.,20-03-2003,MANU @ SAC,4685.0,"38.567296, -121.456638",shot - 3,20200983,8.1
61.0,31.0,1.0,0.0,2002-03,26.0,0.0,Center(C),Goal Line,Less Than 8 ft.,20-03-2003,MANU @ SAC,4687.0,"38.567296, -121.456638",shot - 3,20200983,3.9166666666666665
3.0,204.0,1.0,0.0,2002-03,40.0,0.0,Center(C),Mid Range,16-24 ft.,20-03-2003,MANU @ SAC,4688.0,"38.567296, -121.456638",shot - 3,20200983,2.7666666666666666
-158.0,209.0,1.0,0.0,2002-03,46.0,0.0,Left Side Center(LC),Penalty Spot,24+ ft.,20-03-2003,MANU @ SAC,4689.0,"38.567296, -121.456638",shot - 3,20200983,1.4333333333333333
181.0,135.0,2.0,0.0,2002-03,42.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,20-03-2003,MANU @ SAC,4691.0,"38.567296, -121.456638",shot - 24,20200983,4.85
74.0,10.0,2.0,0.0,2002-03,27.0,1.0,Center(C),Goal Line,Less Than 8 ft.,20-03-2003,MANU @ SAC,4692.0,"38.567296, -121.456638",shot - 49,20200983,1.5333333333333332
-145.0,169.0,2.0,0.0,2002-03,42.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,20-03-2003,MANU @ SAC,4693.0,"38.567296, -121.456638",shot - 23,20200983,0.5666666666666667
235.0,10.0,3.0,0.0,2002-03,43.0,0.0,Right Side(R),Right Corner,24+ ft.,20-03-2003,MANU @ SAC,4694.0,"38.567296, -121.456638",shot - 33,20200983,10.85
0.0,0.0,3.0,0.0,2002-03,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,20-03-2003,MANU @ SAC,4695.0,"38.567296, -121.456638",shot - 4,20200983,8.666666666666666
126.0,186.0,3.0,0.0,2002-03,42.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,20-03-2003,MANU @ SAC,4696.0,"38.567296, -121.456638",shot - 3,20200983,8.216666666666667
133.0,20.0,3.0,0.0,2002-03,33.0,0.0,Right Side(R),Mid Range,8-16 ft.,20-03-2003,MANU @ SAC,4697.0,"38.567296, -121.456638",shot - 33,20200983,7.133333333333334
33.0,49.0,3.0,0.0,2002-03,25.0,0.0,Center(C),Goal Line,Less Than 8 ft.,20-03-2003,MANU @ SAC,4698.0,"38.567296, -121.456638",shot - 3,20200983,7.05
192.0,69.0,3.0,0.0,2002-03,40.0,1.0,Right Side(R),Mid Range,16-24 ft.,20-03-2003,MANU @ SAC,4700.0,"38.567296, -121.456638",shot - 10,20200983,4.633333333333333
195.0,125.0,3.0,0.0,2002-03,43.0,0.0,Right Side(R),Mid Range,16-24 ft.,20-03-2003,MANU @ SAC,4701.0,"38.567296, -121.456638",shot - 36,20200983,2.8166666666666664
0.0,0.0,3.0,0.0,2002-03,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,20-03-2003,MANU @ SAC,4702.0,"38.567296, -121.456638",shot - 1,20200983,0.95
166.0,35.0,3.0,0.0,2002-03,36.0,1.0,Right Side(R),Mid Range,16-24 ft.,20-03-2003,MANU @ SAC,4703.0,"38.567296, -121.456638",shot - 3,20200983,0.36666666666666664
-168.0,69.0,4.0,0.0,2002-03,38.0,0.0,Left Side(L),Mid Range,16-24 ft.,20-03-2003,MANU @ SAC,4704.0,"38.567296, -121.456638",shot - 7,20200983,11.25
72.0,63.0,4.0,0.0,2002-03,29.0,0.0,Right Side(R),Goal Line,8-16 ft.,20-03-2003,MANU @ SAC,4705.0,"38.567296, -121.456638",shot - 3,20200983,10.233333333333333
-197.0,-13.0,4.0,0.0,2002-03,39.0,1.0,Left Side(L),Mid Range,16-24 ft.,20-03-2003,MANU @ SAC,4706.0,"38.567296, -121.456638",shot - 3,20200983,9.583333333333334
-141.0,0.0,4.0,0.0,2002-03,44.0,1.0,Left Side Center(LC),Penalty Spot,8-16 ft.,20-03-2003,MANU @ SAC,4707.0,"38.567296, -121.456638",shot - 3,20200983,8.466666666666667
187.0,12.0,4.0,0.0,2002-03,38.0,0.0,Right Side(R),Mid Range,16-24 ft.,20-03-2003,MANU @ SAC,4708.0,"38.567296, -121.456638",shot - 3,20200983,4.783333333333333
0.0,0.0,4.0,0.0,2002-03,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,20-03-2003,MANU @ SAC,4709.0,"38.567296, -121.456638",shot - 4,20200983,2.1333333333333333
100.0,253.0,4.0,0.0,2002-03,47.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,20-03-2003,MANU @ SAC,4710.0,"38.567296, -121.456638",shot - 23,20200983,0.6666666666666666
131.0,224.0,1.0,0.0,2002-03,45.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,21-03-2003,MANU vs. BOS,4712.0,"42.982923, -71.446094",shot - 40,20200993,11.083333333333334
72.0,26.0,1.0,0.0,2002-03,27.0,1.0,Center(C),Goal Line,Less Than 8 ft.,21-03-2003,MANU vs. BOS,4714.0,"42.982923, -71.446094",shot - 44,20200993,7.516666666666667
0.0,0.0,2.0,0.0,2002-03,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,21-03-2003,MANU vs. BOS,4715.0,"42.982923, -71.446094",shot - 4,20200993,11.116666666666667
-61.0,253.0,2.0,0.0,2002-03,46.0,0.0,Center(C),Penalty Spot,24+ ft.,21-03-2003,MANU vs. BOS,4716.0,"42.982923, -71.446094",shot - 3,20200993,10.433333333333334
-115.0,95.0,2.0,0.0,2002-03,34.0,0.0,Left Side(L),Mid Range,8-16 ft.,21-03-2003,MANU vs. BOS,4717.0,"42.982923, -71.446094",shot - 3,20200993,9.683333333333334
0.0,196.0,4.0,0.0,2002-03,42.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,21-03-2003,MANU vs. BOS,4719.0,"42.982923, -71.446094",shot - 3,20200993,11.066666666666666
105.0,35.0,4.0,0.0,2002-03,31.0,0.0,Right Side(R),Mid Range,8-16 ft.,21-03-2003,MANU vs. BOS,4720.0,"42.982923, -71.446094",shot - 22,20200993,9.716666666666667
144.0,0.0,1.0,0.0,2002-03,38.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,23-03-2003,MANU @ SAS,4723.0,"29.444994, -98.524120",shot - 36,20201003,9.966666666666667
23.0,3.0,1.0,0.0,2002-03,22.0,0.0,Center(C),Goal Area,Less Than 8 ft.,23-03-2003,MANU @ SAS,4725.0,"29.444994, -98.524120",shot - 4,20201003,2.6666666666666665
23.0,8.0,1.0,0.0,2002-03,22.0,0.0,Center(C),Goal Area,Less Than 8 ft.,23-03-2003,MANU @ SAS,4726.0,"29.444994, -98.524120",shot - 39,20201003,2.55
0.0,125.0,1.0,0.0,2002-03,39.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,23-03-2003,MANU @ SAS,4727.0,"29.444994, -98.524120",shot - 3,20201003,0.85
-163.0,15.0,1.0,0.0,2002-03,36.0,0.0,Left Side(L),Mid Range,16-24 ft.,23-03-2003,MANU @ SAS,4728.0,"29.444994, -98.524120",shot - 3,20201003,0.5
197.0,317.0,2.0,0.0,2002-03,57.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,23-03-2003,MANU @ SAS,4729.0,"29.444994, -98.524120",shot - 39,20201003,10.533333333333333
43.0,217.0,2.0,0.0,2002-03,42.0,0.0,Center(C),Mid Range,16-24 ft.,23-03-2003,MANU @ SAS,4732.0,"29.444994, -98.524120",shot - 3,20201003,8.833333333333334
146.0,15.0,2.0,0.0,2002-03,34.0,0.0,Right Side(R),Mid Range,8-16 ft.,23-03-2003,MANU @ SAS,4734.0,"29.444994, -98.524120",shot - 46,20201003,1.35
92.0,30.0,3.0,0.0,2002-03,29.0,1.0,Right Side(R),Mid Range,8-16 ft.,23-03-2003,MANU @ SAS,4736.0,"29.444994, -98.524120",shot - 38,20201003,11.316666666666666
-3.0,35.0,3.0,0.0,2002-03,23.0,0.0,Center(C),Goal Area,Less Than 8 ft.,23-03-2003,MANU @ SAS,4737.0,"29.444994, -98.524120",shot - 4,20201003,9.0
34.0,45.0,3.0,0.0,2002-03,25.0,1.0,Center(C),Goal Line,Less Than 8 ft.,23-03-2003,MANU @ SAS,4738.0,"29.444994, -98.524120",shot - 26,20201003,8.583333333333334
-23.0,33.0,3.0,0.0,2002-03,24.0,1.0,Center(C),Goal Line,Less Than 8 ft.,23-03-2003,MANU @ SAS,4740.0,"29.444994, -98.524120",shot - 4,20201003,4.266666666666667
29.0,15.0,3.0,0.0,2002-03,23.0,0.0,Center(C),Goal Area,Less Than 8 ft.,23-03-2003,MANU @ SAS,4741.0,"29.444994, -98.524120",shot - 4,20201003,3.3833333333333333
-146.0,7.0,3.0,0.0,2002-03,34.0,0.0,Left Side(L),Mid Range,8-16 ft.,23-03-2003,MANU @ SAS,4742.0,"29.444994, -98.524120",shot - 46,20201003,2.45
232.0,8.0,4.0,0.0,2002-03,43.0,1.0,Right Side(R),Right Corner,24+ ft.,23-03-2003,MANU @ SAS,4744.0,"29.444994, -98.524120",shot - 53,20201003,6.4
3.0,25.0,4.0,0.0,2002-03,22.0,1.0,Center(C),Goal Area,Less Than 8 ft.,23-03-2003,MANU @ SAS,4749.0,"29.444994, -98.524120",shot - 1,20201003,2.8333333333333335
102.0,227.0,4.0,0.0,2002-03,44.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,23-03-2003,MANU @ SAS,4750.0,"29.444994, -98.524120",shot - 3,20201003,1.7833333333333332
-227.0,43.0,4.0,0.0,2002-03,43.0,0.0,Left Side(L),Left Corner,24+ ft.,23-03-2003,MANU @ SAS,4751.0,"29.444994, -98.524120",shot - 3,20201003,0.4666666666666667
-31.0,28.0,4.0,0.0,2002-03,24.0,1.0,Center(C),Goal Line,Less Than 8 ft.,23-03-2003,MANU @ SAS,4752.0,"29.444994, -98.524120",shot - 4,20201003,0.3333333333333333
-5.0,266.0,1.0,0.0,2002-03,46.0,1.0,Center(C),Penalty Spot,24+ ft.,25-03-2003,MANU @ ATL,4754.0,"33.768092, -84.393817",shot - 41,20201017,8.466666666666667
8.0,196.0,1.0,0.0,2002-03,39.0,0.0,Center(C),Mid Range,16-24 ft.,25-03-2003,MANU @ ATL,4755.0,"33.768092, -84.393817",shot - 17,20201017,6.566666666666666
0.0,0.0,1.0,0.0,2002-03,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,25-03-2003,MANU @ ATL,4756.0,"33.768092, -84.393817",shot - 32,20201017,4.55
49.0,92.0,1.0,0.0,2002-03,30.0,1.0,Center(C),Goal Line,8-16 ft.,25-03-2003,MANU @ ATL,4757.0,"33.768092, -84.393817",shot - 15,20201017,3.5
144.0,0.0,1.0,0.0,2002-03,34.0,0.0,Right Side(R),Mid Range,8-16 ft.,25-03-2003,MANU @ ATL,4758.0,"33.768092, -84.393817",shot - 22,20201017,0.48333333333333334
-31.0,411.0,1.0,0.0,2002-03,61.0,0.0,Mid Ground(MG),Penalty Spot,Back Court Shot,25-03-2003,MANU @ ATL,4759.0,"33.768092, -84.393817",shot - 0,20201017,0.0
72.0,133.0,2.0,0.0,2002-03,35.0,0.0,Center(C),Goal Line,8-16 ft.,25-03-2003,MANU @ ATL,4760.0,"33.768092, -84.393817",shot - 36,20201017,10.45
0.0,0.0,3.0,0.0,2002-03,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,25-03-2003,MANU @ ATL,4764.0,"33.768092, -84.393817",shot - 4,20201017,8.683333333333334
158.0,92.0,4.0,0.0,2002-03,38.0,0.0,Right Side(R),Mid Range,16-24 ft.,25-03-2003,MANU @ ATL,4765.0,"33.768092, -84.393817",shot - 3,20201017,11.7
0.0,0.0,4.0,0.0,2002-03,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,25-03-2003,MANU @ ATL,4766.0,"33.768092, -84.393817",shot - 39,20201017,10.116666666666667
166.0,3.0,4.0,0.0,2002-03,36.0,1.0,Right Side(R),Mid Range,16-24 ft.,25-03-2003,MANU @ ATL,4767.0,"33.768092, -84.393817",shot - 3,20201017,9.75
0.0,0.0,4.0,0.0,2002-03,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,25-03-2003,MANU @ ATL,4768.0,"33.768092, -84.393817",shot - 1,20201017,8.283333333333333
-133.0,215.0,4.0,0.0,2002-03,45.0,1.0,Left Side Center(LC),Penalty Spot,24+ ft.,25-03-2003,MANU @ ATL,4770.0,"33.768092, -84.393817",shot - 3,20201017,7.266666666666667
209.0,150.0,4.0,0.0,2002-03,45.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,25-03-2003,MANU @ ATL,4772.0,"33.768092, -84.393817",shot - 32,20201017,5.0
202.0,140.0,4.0,0.0,2002-03,44.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,25-03-2003,MANU @ ATL,4773.0,"33.768092, -84.393817",shot - 3,20201017,4.333333333333333
0.0,0.0,2.0,0.0,2002-03,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,26-03-2003,MANU @ HOU,4775.0,"29.740325, -95.365762",shot - 4,20201028,10.533333333333333
113.0,160.0,2.0,0.0,2002-03,39.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,26-03-2003,MANU @ HOU,4776.0,"29.740325, -95.365762",shot - 3,20201028,7.85
0.0,0.0,2.0,0.0,2002-03,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,26-03-2003,MANU @ HOU,4777.0,"29.740325, -95.365762",shot - 4,20201028,7.283333333333333
0.0,0.0,2.0,0.0,2002-03,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,26-03-2003,MANU @ HOU,4778.0,"29.740325, -95.365762",shot - 4,20201028,6.516666666666667
0.0,105.0,2.0,0.0,2002-03,38.0,0.0,Left Side(L),Mid Range,16-24 ft.,26-03-2003,MANU @ HOU,4779.0,"29.740325, -95.365762",shot - 3,20201028,5.866666666666667
115.0,227.0,2.0,0.0,2002-03,45.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,26-03-2003,MANU @ HOU,4780.0,"29.740325, -95.365762",shot - 55,20201028,4.683333333333334
0.0,0.0,2.0,0.0,2002-03,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,26-03-2003,MANU @ HOU,4781.0,"29.740325, -95.365762",shot - 26,20201028,3.466666666666667
-48.0,43.0,2.0,0.0,2002-03,26.0,0.0,Center(C),Goal Line,Less Than 8 ft.,26-03-2003,MANU @ HOU,4782.0,"29.740325, -95.365762",shot - 0,20201028,0.2833333333333333
97.0,77.0,3.0,0.0,2002-03,32.0,0.0,Right Side(R),Mid Range,8-16 ft.,26-03-2003,MANU @ HOU,4783.0,"29.740325, -95.365762",shot - 15,20201028,10.95
0.0,0.0,3.0,0.0,2002-03,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,26-03-2003,MANU @ HOU,4785.0,"29.740325, -95.365762",shot - 4,20201028,8.383333333333333
107.0,87.0,3.0,0.0,2002-03,33.0,1.0,Right Side(R),Mid Range,8-16 ft.,26-03-2003,MANU @ HOU,4786.0,"29.740325, -95.365762",shot - 38,20201028,6.15
-112.0,191.0,3.0,0.0,2002-03,42.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,26-03-2003,MANU @ HOU,4787.0,"29.740325, -95.365762",shot - 3,20201028,5.0
0.0,31.0,3.0,0.0,2002-03,26.0,1.0,Center(C),Goal Line,Less Than 8 ft.,26-03-2003,MANU @ HOU,4788.0,"29.740325, -95.365762",shot - 44,20201028,1.9166666666666665
0.0,0.0,3.0,0.0,2002-03,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,26-03-2003,MANU @ HOU,4789.0,"29.740325, -95.365762",shot - 1,20201028,0.7333333333333333
72.0,0.0,4.0,0.0,2002-03,28.0,0.0,Right Side(R),Goal Line,8-16 ft.,26-03-2003,MANU @ HOU,4790.0,"29.740325, -95.365762",shot - 15,20201028,11.25
